4,-3.6891503352958464
5,-3.6891503352958464
6,-3.728862530617577
7,-3.784372809077266
8,-3.784372809077266
9,-3.784372809077266
10,-3.784372809077266
11,-3.784372809077266
12,-3.784372809077266
13,-3.784372809077266
14,-3.784372809077266
15,-3.784372809077266
16,-3.784372809077266
